"","lepen","sarkozy","hollande","INSEE","PCwinner","winner"
"15886",19.32,28.41,21.59,"40124",28.41,"sarkozy"
"15887",10.61,21.33,39.01,"40125",39.01,"hollande"
"15888",17.7,24.98,28.84,"40126",28.84,"hollande"
"15889",18.27,23.7,30.62,"40127",30.62,"hollande"
"15890",11.8,20.91,43.89,"40128",43.89,"hollande"
"15891",17.37,20.56,28.94,"40129",28.94,"hollande"
"15892",12.5,18.75,39.58,"40130",39.58,"hollande"
"15893",15.47,32.51,28.7,"40131",32.51,"sarkozy"
"15894",15.35,19,32.76,"40132",32.76,"hollande"
"15895",15.4,24.19,31.01,"40133",31.01,"hollande"
"15896",17.98,21.25,35.15,"40134",35.15,"hollande"
"15897",15.52,25.43,28.66,"40135",28.66,"hollande"
"15898",10.2,26.53,31.63,"40136",31.63,"hollande"
"15899",20,19.43,30.86,"40137",30.86,"hollande"
"15900",9.58,26.35,41.92,"40138",41.92,"hollande"
"15901",13.81,26.85,34.27,"40139",34.27,"hollande"
"15902",18.84,18.84,26.81,"40140",26.81,"hollande"
"15903",18.36,17.87,35.27,"40141",35.27,"hollande"
"15904",14.15,20.94,32.64,"40142",32.64,"hollande"
"15905",16.74,18.6,34.42,"40143",34.42,"hollande"
"15906",7.69,15.93,56.59,"40144",56.59,"hollande"
"15907",19.7,30.54,23.89,"40145",30.54,"sarkozy"
"15908",17.74,36.29,22.58,"40146",36.29,"sarkozy"
"15909",12.21,14.5,42.37,"40147",42.37,"hollande"
"15910",25.45,38.18,14.55,"40148",38.18,"sarkozy"
"15911",18.27,19.93,31.23,"40149",31.23,"hollande"
"15912",11.86,27.49,33.01,"40150",33.01,"hollande"
"15913",22.5,17.08,34.58,"40151",34.58,"hollande"
"15914",17.03,14.54,39.65,"40152",39.65,"hollande"
"15915",19.76,25.75,31.14,"40153",31.14,"hollande"
"15916",9.91,32.88,36.94,"40154",36.94,"hollande"
"15917",10.31,23.22,40.77,"40155",40.77,"hollande"
"15918",20.37,21.85,34.07,"40156",34.07,"hollande"
"15919",11.65,31.84,30.8,"40157",31.84,"sarkozy"
"15920",9.63,24.6,27.27,"40158",27.27,"hollande"
"15921",13.54,16.15,39.06,"40159",39.06,"hollande"
"15922",8.15,13.33,41.48,"40160",41.48,"hollande"
"15923",17.14,30,32.86,"40161",32.86,"hollande"
"15924",26.69,17.48,31.6,"40162",31.6,"hollande"
"15925",18.71,23.01,30.98,"40163",30.98,"hollande"
"15926",23.53,24.37,22.27,"40164",24.37,"sarkozy"
"15927",13.91,17.39,37.83,"40165",37.83,"hollande"
"15928",25.4,19.05,19.05,"40166",25.4,"lepen"
"15929",10.69,22.09,41.81,"40167",41.81,"hollande"
"15930",10.85,22.88,39.36,"40168",39.36,"hollande"
"15931",10.71,22.62,26.19,"40169",26.19,"hollande"
"15932",9.94,24.56,40.35,"40170",40.35,"hollande"
"15933",12.64,20.69,40.23,"40171",40.23,"hollande"
"15934",15.5,31,25.5,"40172",31,"sarkozy"
"15935",19.1,7.87,39.33,"40173",39.33,"hollande"
"15936",24.53,26.42,18.87,"40174",26.42,"sarkozy"
"15937",14.92,30.51,31.53,"40175",31.53,"hollande"
"15938",7.25,17.39,30.43,"40176",30.43,"hollande"
"15939",5.96,27.23,37.87,"40177",37.87,"hollande"
"15940",13.03,23.63,27.9,"40178",27.9,"hollande"
"15941",13.42,25.3,34.44,"40179",34.44,"hollande"
"15942",18.53,26.97,25.03,"40180",26.97,"sarkozy"
"15943",10.09,23.8,31.33,"40181",31.33,"hollande"
"15944",12.33,27.03,30.57,"40182",30.57,"hollande"
"15945",13.7,18.79,35.31,"40183",35.31,"hollande"
"15946",12.49,24.77,38.75,"40184",38.75,"hollande"
"15947",12.83,37.74,27.17,"40185",37.74,"sarkozy"
"15948",16.07,15.86,26.43,"40186",26.43,"hollande"
"15949",7.78,32.78,30.54,"40187",32.78,"sarkozy"
"15950",16.55,28.28,32.76,"40188",32.76,"hollande"
"15951",7.94,14.29,52.38,"40189",52.38,"hollande"
"15952",15.95,15.18,39.3,"40190",39.3,"hollande"
"15953",9.43,23.03,33.11,"40191",33.11,"hollande"
"15954",13.5,24.89,34.08,"40192",34.08,"hollande"
"15955",8.16,20.41,38.78,"40193",38.78,"hollande"
"15956",10.17,22.74,34.18,"40194",34.18,"hollande"
"15957",14.44,26.51,35.43,"40195",35.43,"hollande"
"15958",15.74,28.17,33.25,"40196",33.25,"hollande"
"15959",10.71,16.26,46.02,"40197",46.02,"hollande"
"15960",10.66,9.84,40.16,"40198",40.16,"hollande"
"15961",11.05,15.7,25,"40199",25,"hollande"
"15962",19.35,21.24,34.41,"40200",34.41,"hollande"
"15963",10.23,17.61,43.64,"40201",43.64,"hollande"
"15964",14.75,26.82,32.4,"40202",32.4,"hollande"
"15965",8.9,23.31,46.61,"40203",46.61,"hollande"
"15966",10.53,11.58,42.63,"40204",42.63,"hollande"
"15967",13.86,18.67,32.53,"40205",32.53,"hollande"
"15968",12.14,24.76,33.01,"40206",33.01,"hollande"
"15969",18.15,23.89,27.63,"40207",27.63,"hollande"
"15970",11.2,18.26,39.83,"40208",39.83,"hollande"
"15971",13.97,21.69,32.75,"40209",32.75,"hollande"
"15972",14.4,26.16,33.28,"40210",33.28,"hollande"
"15973",15.14,22.94,36.01,"40211",36.01,"hollande"
"15974",18.17,19.13,35.69,"40212",35.69,"hollande"
"15975",14.33,23.97,32.51,"40213",32.51,"hollande"
"15976",14.02,17.07,28.05,"40214",28.05,"hollande"
"15977",9.63,16.04,49.2,"40215",49.2,"hollande"
"15978",15.75,28.77,30.82,"40216",30.82,"hollande"
"15979",17.08,23.77,30.68,"40217",30.68,"hollande"
"15980",16.3,21,31.97,"40218",31.97,"hollande"
"15981",19.72,19.72,33.8,"40219",33.8,"hollande"
"15982",11.02,25.42,29.66,"40220",29.66,"hollande"
"15983",12.9,14.11,26.61,"40221",26.61,"hollande"
"15984",14.45,17.66,37.61,"40222",37.61,"hollande"
"15985",8.44,16.23,48.7,"40223",48.7,"hollande"
"15986",16.18,24.48,27.67,"40224",27.67,"hollande"
"15987",11.26,29.14,31.79,"40225",31.79,"hollande"
"15988",11.26,24.5,31.13,"40226",31.13,"hollande"
"15989",12.96,22.04,36.66,"40227",36.66,"hollande"
"15990",13.69,24.41,31.36,"40228",31.36,"hollande"
"15991",14.54,20.58,33.89,"40229",33.89,"hollande"
"15992",12.56,16.04,38.89,"40230",38.89,"hollande"
"15993",12.52,27.91,30.95,"40231",30.95,"hollande"
"15994",17.11,22.37,30.26,"40232",30.26,"hollande"
"15995",13.1,26.19,29.14,"40233",29.14,"hollande"
"15996",14.51,25.29,34.71,"40234",34.71,"hollande"
"15997",13.47,15.28,44.56,"40235",44.56,"hollande"
"15998",12.66,20.98,41.77,"40236",41.77,"hollande"
"15999",14.39,13.67,42.21,"40237",42.21,"hollande"
"16000",22.25,27.14,30.56,"40238",30.56,"hollande"
"16001",14.81,38.27,20.99,"40239",38.27,"sarkozy"
"16002",14.37,22.87,35.78,"40240",35.78,"hollande"
"16003",18.46,26.15,44.62,"40242",44.62,"hollande"
"16004",12.89,19.88,41.18,"40243",41.18,"hollande"
"16005",13.42,18.53,36.93,"40244",36.93,"hollande"
"16006",15.29,23.48,36.23,"40245",36.23,"hollande"
"16007",10.61,16.12,42.29,"40246",42.29,"hollande"
"16008",17.39,36.96,21.01,"40247",36.96,"sarkozy"
"16009",14.2,23,32.3,"40248",32.3,"hollande"
"16010",7.98,7.71,59.04,"40249",59.04,"hollande"
"16011",19.85,26.8,24.74,"40250",26.8,"sarkozy"
"16012",15.84,24.89,27.15,"40251",27.15,"hollande"
"16013",16.63,21.64,33.26,"40252",33.26,"hollande"
"16014",10.84,18.97,43.6,"40253",43.6,"hollande"
"16015",20.49,19.67,35.66,"40254",35.66,"hollande"
"16016",18.53,32.87,26.22,"40255",32.87,"sarkozy"
"16017",12.13,23.34,29.75,"40256",29.75,"hollande"
"16018",18.46,19.76,29.45,"40257",29.45,"hollande"
"16019",16.67,25.31,32.1,"40258",32.1,"hollande"
"16020",14.45,31.18,26.62,"40259",31.18,"sarkozy"
"16021",26.12,11.43,38.37,"40260",38.37,"hollande"
"16022",15.51,22.94,34.27,"40261",34.27,"hollande"
"16023",8.6,24.89,35.29,"40262",35.29,"hollande"
"16024",12.99,13.39,42.13,"40263",42.13,"hollande"
"16025",13.7,22.06,31.52,"40264",31.52,"hollande"
"16026",17.02,29.79,36.17,"40265",36.17,"hollande"
"16027",14.5,22.18,36.68,"40266",36.68,"hollande"
"16028",19.28,26.46,25.86,"40267",26.46,"sarkozy"
"16029",13.97,23.84,32.33,"40268",32.33,"hollande"
"16030",12.35,24.18,33.51,"40269",33.51,"hollande"
"16031",13.25,41.39,21.85,"40270",41.39,"sarkozy"
"16032",13.42,19,33.03,"40271",33.03,"hollande"
"16033",12.39,22.15,34.42,"40272",34.42,"hollande"
"16034",14.22,22.34,33.04,"40273",33.04,"hollande"
"16035",20.87,23.51,26.55,"40274",26.55,"hollande"
"16036",12.68,28.05,30,"40275",30,"hollande"
"16037",12.8,26.54,25.59,"40276",26.54,"sarkozy"
"16038",12.42,29.12,32.38,"40277",32.38,"hollande"
"16039",15.72,19.86,35.92,"40278",35.92,"hollande"
"16040",14.09,23.24,35.28,"40279",35.28,"hollande"
"16041",16.65,22.2,30.74,"40280",30.74,"hollande"
"16042",14.11,25.58,32.01,"40281",32.01,"hollande"
"16043",13.05,27.98,33.07,"40282",33.07,"hollande"
"16044",13.97,22.38,34.27,"40283",34.27,"hollande"
"16045",15.16,23.7,32.18,"40284",32.18,"hollande"
"16046",14.18,17.91,34.08,"40285",34.08,"hollande"
"16047",14.43,27.44,32.67,"40286",32.67,"hollande"
"16048",21.17,29.05,23.68,"40287",29.05,"sarkozy"
"16049",17.15,18.69,38.63,"40288",38.63,"hollande"
"16050",14.71,20.59,32.35,"40289",32.35,"hollande"
"16051",23.19,17.39,31.88,"40290",31.88,"hollande"
"16052",15.45,28.52,26.94,"40291",28.52,"sarkozy"
"16053",10.27,24.6,31.26,"40292",31.26,"hollande"
"16054",13.65,23.62,33.21,"40293",33.21,"hollande"
"16055",13.13,27.93,30.73,"40294",30.73,"hollande"
"16056",19.54,24.18,30.95,"40295",30.95,"hollande"
"16057",11.98,33.93,25.61,"40296",33.93,"sarkozy"
"16058",15.44,15.44,25.74,"40297",25.74,"hollande"
"16059",10.71,31.07,30.71,"40298",31.07,"sarkozy"
"16060",6.99,13.99,50.35,"40299",50.35,"hollande"
"16061",15.53,19.13,36.55,"40300",36.55,"hollande"
"16062",4.48,11.94,46.27,"40301",46.27,"hollande"
"16063",12.5,20.31,41.41,"40302",41.41,"hollande"
"16064",20.1,27.32,25.77,"40303",27.32,"sarkozy"
"16065",8.52,46.41,20.75,"40304",46.41,"sarkozy"
"16066",15.6,28.44,28.44,"40305",28.44,"hollande"
"16067",12.13,15.51,32.36,"40306",32.36,"hollande"
"16068",11.58,23.16,31.92,"40307",31.92,"hollande"
"16069",13.82,22.28,27.98,"40308",27.98,"hollande"
"16070",8.71,15.63,35.96,"40309",35.96,"hollande"
"16071",11.54,25.51,32.51,"40310",32.51,"hollande"
"16072",15.19,25.21,34.38,"40311",34.38,"hollande"
"16073",13.31,17.46,31.19,"40312",31.19,"hollande"
"16074",14.06,22.04,37.72,"40313",37.72,"hollande"
"16075",14.61,28.68,25.66,"40314",28.68,"sarkozy"
"16076",12.84,21.17,38.51,"40315",38.51,"hollande"
"16077",16.95,20.9,30.7,"40316",30.7,"hollande"
"16078",12.17,30.86,29.4,"40317",30.86,"sarkozy"
"16079",13.99,17.62,35.75,"40318",35.75,"hollande"
"16080",21.32,21.83,29.44,"40319",29.44,"hollande"
"16081",16.62,26.43,26.43,"40320",26.43,"hollande"
"16082",12.71,33.7,27.07,"40321",33.7,"sarkozy"
"16083",16.36,20.91,33.64,"40322",33.64,"hollande"
"16084",15.76,23.03,33.33,"40323",33.33,"hollande"
"16085",14.53,12.21,32.56,"40324",32.56,"hollande"
"16086",12.14,25.24,37.86,"40325",37.86,"hollande"
"16087",13.86,21.78,36.52,"40326",36.52,"hollande"
"16088",19.53,18.93,37.28,"40327",37.28,"hollande"
"16089",13.44,29.92,28,"40328",29.92,"sarkozy"
"16090",18.35,26.61,26.91,"40329",26.91,"hollande"
"16091",11.28,23.08,29.74,"40330",29.74,"hollande"
"16092",17.21,24.14,34.14,"40331",34.14,"hollande"
"16093",19.93,26.55,28.7,"40332",28.7,"hollande"
"16094",16.44,20.89,34.49,"40333",34.49,"hollande"
"16095",13.09,23.27,39.27,"40334",39.27,"hollande"
"16096",18.64,38.98,11.86,"41001",38.98,"sarkozy"
"16097",27.16,28.99,18.17,"41002",28.99,"sarkozy"
"16098",15.66,26.26,29.04,"41003",29.04,"hollande"
"16099",25.13,36.92,14.36,"41004",36.92,"sarkozy"
"16100",18.75,56.25,5,"41005",56.25,"sarkozy"
"16101",27.17,20.38,23.4,"41006",27.17,"lepen"
"16102",26.25,29.12,19.33,"41007",29.12,"sarkozy"
"16103",22.4,32.1,21.94,"41008",32.1,"sarkozy"
"16104",21.88,31.07,25.38,"41009",31.07,"sarkozy"
"16105",21.31,20.84,26.91,"41010",26.91,"hollande"
"16106",7.69,38.46,19.23,"41011",38.46,"sarkozy"
"16107",28.02,25.82,18.13,"41012",28.02,"lepen"
"16108",25.49,32.84,19.61,"41013",32.84,"sarkozy"
"16109",21.55,26.72,29.31,"41014",29.31,"hollande"
"16110",9.52,47.62,23.81,"41015",47.62,"sarkozy"
"16111",32.09,26.02,19.96,"41016",32.09,"lepen"
"16112",23.19,39.17,16.19,"41017",39.17,"sarkozy"
"16113",15.7,24.49,32.66,"41018",32.66,"hollande"
"16114",24.62,41.54,16.92,"41019",41.54,"sarkozy"
"16115",26.57,18.29,26.29,"41020",26.57,"lepen"
"16116",33.33,30.95,12.7,"41022",33.33,"lepen"
"16117",19.38,35.41,23.21,"41023",35.41,"sarkozy"
"16118",13.92,25.32,29.11,"41024",29.11,"hollande"
"16119",22.24,30.62,23.38,"41025",30.62,"sarkozy"
"16120",28.85,40.38,9.62,"41026",40.38,"sarkozy"
"16121",18.48,30.43,18.48,"41027",30.43,"sarkozy"
"16122",23.86,23.48,20.45,"41028",23.86,"lepen"
"16123",23.37,24.58,26.25,"41029",26.25,"hollande"
"16124",23.08,24.18,26.37,"41030",26.37,"hollande"
"16125",18.19,31.71,23.12,"41031",31.71,"sarkozy"
"16126",20.4,24.98,27.24,"41032",27.24,"hollande"
"16127",18.82,25.45,25.99,"41033",25.99,"hollande"
"16128",32.73,25.45,23.64,"41034",32.73,"lepen"
"16129",19.22,29.61,22.6,"41035",29.61,"sarkozy"
"16130",22.8,34.2,17.92,"41036",34.2,"sarkozy"
"16131",26.67,24.76,18.1,"41037",26.67,"lepen"
"16132",26.57,30.63,22.14,"41038",30.63,"sarkozy"
"16133",19.43,28.91,21.56,"41039",28.91,"sarkozy"
"16134",20.34,27.75,26.91,"41040",27.75,"sarkozy"
"16135",23.91,39.13,15.94,"41041",39.13,"sarkozy"
"16136",24.93,26.59,22.71,"41042",26.59,"sarkozy"
"16137",26.72,23.6,25.34,"41043",26.72,"lepen"
"16138",26.98,22.87,25.07,"41044",26.98,"lepen"
"16139",23.56,25.63,24.74,"41045",25.63,"sarkozy"
"16140",22.78,35.28,17.08,"41046",35.28,"sarkozy"
"16141",13.73,31.02,26.08,"41047",31.02,"sarkozy"
"16142",29.22,33.77,14.94,"41048",33.77,"sarkozy"
"16143",24.58,36.71,12.96,"41049",36.71,"sarkozy"
"16144",20.95,36.39,20.95,"41050",36.39,"sarkozy"
"16145",17.09,27.64,27.04,"41051",27.64,"sarkozy"
"16146",19.13,29.6,20.78,"41052",29.6,"sarkozy"
"16147",21.77,38.98,12.1,"41053",38.98,"sarkozy"
"16148",31.09,26.42,13.99,"41054",31.09,"lepen"
"16149",17.82,23.15,28.48,"41055",28.48,"hollande"
"16150",26.72,32.76,19.83,"41056",32.76,"sarkozy"
"16151",16.07,33.93,12.5,"41057",33.93,"sarkozy"
"16152",22,28,27,"41058",28,"sarkozy"
"16153",21.26,29.81,24.96,"41059",29.81,"sarkozy"
"16154",21.15,33.41,26.92,"41060",33.41,"sarkozy"
"16155",23.94,24.63,26.35,"41061",26.35,"hollande"
"16156",16.24,32.48,17.66,"41062",32.48,"sarkozy"
"16157",21.39,25.52,22.68,"41063",25.52,"sarkozy"
"16158",30.77,28.05,16.29,"41064",30.77,"lepen"
"16159",19.66,27.35,22.51,"41065",27.35,"sarkozy"
"16160",23.38,24.82,18.71,"41066",24.82,"sarkozy"
"16161",18.01,35.33,21.97,"41067",35.33,"sarkozy"
"16162",25.52,37.59,21.38,"41068",37.59,"sarkozy"
"16163",18.34,28.38,31.44,"41069",31.44,"hollande"
"16164",23.28,33.11,19.67,"41070",33.11,"sarkozy"
"16165",20.18,29.22,20.78,"41071",29.22,"sarkozy"
"16166",12.98,26.72,26.72,"41072",26.72,"hollande"
"16167",24.58,27.68,22.67,"41073",27.68,"sarkozy"
"16168",26.75,31.25,20.13,"41074",31.25,"sarkozy"
"16169",26.11,31.2,20.2,"41075",31.2,"sarkozy"
"16170",25.97,18.18,23.38,"41077",25.97,"lepen"
"16171",26.1,27.56,19.02,"41078",27.56,"sarkozy"
"16172",29.27,39.02,9.76,"41079",39.02,"sarkozy"
"16173",18.39,30.65,22.96,"41080",30.65,"sarkozy"
"16174",27.85,29.11,20.89,"41081",29.11,"sarkozy"
"16175",25.71,25,21.43,"41082",25.71,"lepen"
"16176",24.32,33.06,20.22,"41083",33.06,"sarkozy"
"16177",22.76,30.25,25.55,"41084",30.25,"sarkozy"
"16178",19.89,35.29,18.07,"41085",35.29,"sarkozy"
"16179",22.97,29.46,21.89,"41086",29.46,"sarkozy"
"16180",27.9,22.46,21.01,"41087",27.9,"lepen"
"16181",25.81,40,20,"41088",40,"sarkozy"
"16182",27.03,29.73,11.49,"41089",29.73,"sarkozy"
"16183",24.42,27.33,15.7,"41090",27.33,"sarkozy"
"16184",20.47,25.78,27.72,"41091",27.72,"hollande"
"16185",20.78,29.8,25.49,"41092",29.8,"sarkozy"
"16186",27.72,28.8,15.22,"41093",28.8,"sarkozy"
"16187",20.7,29.23,20.57,"41094",29.23,"sarkozy"
"16188",23.36,27.1,26.32,"41095",27.1,"sarkozy"
"16189",26.89,32.55,17.45,"41096",32.55,"sarkozy"
"16190",26.6,29.55,20.54,"41097",29.55,"sarkozy"
"16191",29.84,20.97,16.13,"41098",29.84,"lepen"
"16192",25.15,30.18,21.01,"41099",30.18,"sarkozy"
"16193",26.81,39.13,13.77,"41100",39.13,"sarkozy"
"16194",26.18,25.3,22.19,"41101",26.18,"lepen"
"16195",20.65,25.91,19.03,"41102",25.91,"sarkozy"
"16196",28.52,27,20.53,"41103",28.52,"lepen"
"16197",21.18,24.31,25.28,"41104",25.28,"hollande"
"16198",23.63,27.47,24.73,"41105",27.47,"sarkozy"
"16199",18.19,31.15,25.96,"41106",31.15,"sarkozy"
"16200",20.12,29.1,20.12,"41107",29.1,"sarkozy"
"16201",17.58,29.67,25.27,"41108",29.67,"sarkozy"
"16202",21,28.4,26.01,"41109",28.4,"sarkozy"
"16203",29.48,25.37,25.93,"41110",29.48,"lepen"
"16204",18.68,38.46,21.43,"41112",38.46,"sarkozy"
"16205",20.11,36.41,16.85,"41113",36.41,"sarkozy"
"16206",14.47,31.58,26.97,"41114",31.58,"sarkozy"
"16207",19.93,29.55,24.05,"41115",29.55,"sarkozy"
"16208",26.57,30.07,18.18,"41116",30.07,"sarkozy"
"16209",18.06,38.19,18.75,"41118",38.19,"sarkozy"
"16210",20.28,31.6,20.28,"41119",31.6,"sarkozy"
"16211",24.01,26.91,22.62,"41120",26.91,"sarkozy"
"16212",17.24,58.62,10.34,"41121",58.62,"sarkozy"
"16213",20.37,37.04,17.28,"41122",37.04,"sarkozy"
"16214",16.41,24.15,26.63,"41123",26.63,"hollande"
"16215",23.36,22.43,28.04,"41124",28.04,"hollande"
"16216",18.38,36.04,21.8,"41125",36.04,"sarkozy"
"16217",23.02,28.25,22.74,"41126",28.25,"sarkozy"
"16218",30.71,34.46,15.73,"41127",34.46,"sarkozy"
"16219",17.89,23.71,27.59,"41128",27.59,"hollande"
"16220",24.24,22.38,25.87,"41129",25.87,"hollande"
"16221",21.57,29.95,24.11,"41130",29.95,"sarkozy"
"16222",20.46,25.86,20.62,"41131",25.86,"sarkozy"
"16223",26.89,26.42,19.34,"41132",26.89,"lepen"
"16224",31.1,29.27,20.73,"41133",31.1,"lepen"
"16225",17.18,32.7,22.91,"41134",32.7,"sarkozy"
"16226",27.6,26.16,22.58,"41135",27.6,"lepen"
"16227",21.58,25.81,28.07,"41136",28.07,"hollande"
"16228",17.86,28.3,26.1,"41137",28.3,"sarkozy"
"16229",17.13,28.7,23.15,"41138",28.7,"sarkozy"
"16230",24.33,31.68,19.8,"41139",31.68,"sarkozy"
"16231",26.35,33.13,19.36,"41140",33.13,"sarkozy"
"16232",34.44,21.11,19.44,"41141",34.44,"lepen"
"16233",13.54,33.67,24.37,"41142",33.67,"sarkozy"
"16234",19.98,37.08,21.47,"41143",37.08,"sarkozy"
"16235",21.98,27.72,25.35,"41144",27.72,"sarkozy"
"16236",24.64,22.38,25.46,"41145",25.46,"hollande"
"16237",20.44,28.98,21.11,"41146",28.98,"sarkozy"
"16238",20.22,24.34,27.06,"41147",27.06,"hollande"
"16239",20.9,29.56,25.52,"41148",29.56,"sarkozy"
"16240",22.51,29.59,22.67,"41149",29.59,"sarkozy"
"16241",17,26.74,26.18,"41150",26.74,"sarkozy"
"16242",18.59,33.98,24.71,"41151",33.98,"sarkozy"
"16243",25.24,39.15,15.33,"41152",39.15,"sarkozy"
"16244",21,41,19,"41153",41,"sarkozy"
"16245",19.51,36.44,24.82,"41154",36.44,"sarkozy"
"16246",21.93,28.61,24.55,"41155",28.61,"sarkozy"
"16247",22.09,30.15,20.3,"41156",30.15,"sarkozy"
"16248",27.23,32.46,21.76,"41157",32.46,"sarkozy"
"16249",17.87,27.33,24.76,"41158",27.33,"sarkozy"
"16250",25.51,35.53,18.4,"41159",35.53,"sarkozy"
"16251",29.88,35.27,18.67,"41160",35.27,"sarkozy"
"16252",20.34,35.64,21.03,"41161",35.64,"sarkozy"
"16253",10.59,45.88,23.53,"41163",45.88,"sarkozy"
"16254",23.58,28.48,26.18,"41164",28.48,"sarkozy"
"16255",24.66,32.88,30.14,"41165",32.88,"sarkozy"
"16256",24.6,28.97,21.83,"41166",28.97,"sarkozy"
"16257",22.28,25.36,24.53,"41167",25.36,"sarkozy"
"16258",22.84,17.28,23.46,"41168",23.46,"hollande"
"16259",22.05,22.98,31.06,"41169",31.06,"hollande"
"16260",22.35,27.82,24.23,"41170",27.82,"sarkozy"
"16261",22.88,37.06,20.84,"41171",37.06,"sarkozy"
"16262",32.64,25.69,11.11,"41172",32.64,"lepen"
"16263",22.31,32.98,20.72,"41173",32.98,"sarkozy"
"16264",15.17,30.34,22.07,"41174",30.34,"sarkozy"
"16265",22.62,28.97,22.9,"41175",28.97,"sarkozy"
"16266",23.24,40.54,19.1,"41176",40.54,"sarkozy"
"16267",23.94,31.69,19.72,"41177",31.69,"sarkozy"
"16268",27.78,29.63,12.96,"41178",29.63,"sarkozy"
"16269",24.86,42.2,15.03,"41179",42.2,"sarkozy"
"16270",19.39,34.69,19.8,"41180",34.69,"sarkozy"
"16271",25.99,26.18,24.67,"41181",26.18,"sarkozy"
"16272",23.17,35.98,20.12,"41182",35.98,"sarkozy"
"16273",27.39,29.94,16.56,"41183",29.94,"sarkozy"
"16274",29.87,25.82,20.51,"41184",29.87,"lepen"
"16275",26.42,31.57,21.47,"41185",31.57,"sarkozy"
"16276",21.57,27.94,20.1,"41186",27.94,"sarkozy"
"16277",22.69,31.93,21.01,"41187",31.93,"sarkozy"
"16278",30.56,31.94,8.33,"41188",31.94,"sarkozy"
"16279",18.45,27.9,24.89,"41189",27.9,"sarkozy"
"16280",21.8,25.56,13.53,"41190",25.56,"sarkozy"
"16281",20.75,43.4,18.87,"41191",43.4,"sarkozy"
"16282",27.66,15.43,27.13,"41192",27.66,"lepen"
"16283",26.27,31.36,24.58,"41193",31.36,"sarkozy"
"16284",22.02,27.12,28.47,"41194",28.47,"hollande"
"16285",30.93,27.84,21.65,"41195",30.93,"lepen"
"16286",12.9,30.65,24.19,"41196",30.65,"sarkozy"
"16287",15.02,30.52,23.47,"41197",30.52,"sarkozy"
"16288",19.56,28.58,26.75,"41198",28.58,"sarkozy"
"16289",18.43,34.74,22.36,"41199",34.74,"sarkozy"
"16290",21.29,26.91,25.3,"41200",26.91,"sarkozy"
"16291",27.72,26.24,20.3,"41201",27.72,"lepen"
"16292",13.1,52.38,9.52,"41202",52.38,"sarkozy"
"16293",21.2,26.58,26.58,"41203",26.58,"hollande"
"16294",22.23,25.42,27.37,"41204",27.37,"hollande"
"16295",25.83,27.81,22.52,"41205",27.81,"sarkozy"
"16296",16.26,36.54,22.38,"41206",36.54,"sarkozy"
"16297",24.07,25.79,24.74,"41207",25.79,"sarkozy"
"16298",20,38.82,12.94,"41208",38.82,"sarkozy"
"16299",21.73,25.58,23.85,"41209",25.58,"sarkozy"
"16300",16.67,39.29,25,"41210",39.29,"sarkozy"
"16301",19.91,29.96,21.91,"41211",29.96,"sarkozy"
"16302",14.05,27.13,28.15,"41212",28.15,"hollande"
"16303",19.23,35.9,19.23,"41213",35.9,"sarkozy"
"16304",31.18,27.71,21.94,"41214",31.18,"lepen"
"16305",22.86,31.43,25.71,"41215",31.43,"sarkozy"
"16306",27.7,20.95,25,"41216",27.7,"lepen"
"16307",24.34,26.77,25.76,"41217",26.77,"sarkozy"
"16308",30.74,23.54,21.21,"41218",30.74,"lepen"
"16309",17.51,29.03,25.35,"41219",29.03,"sarkozy"
"16310",22.54,23.68,25.4,"41220",25.4,"hollande"
"16311",22.7,27.19,23.37,"41221",27.19,"sarkozy"
"16312",28.97,17.76,27.1,"41222",28.97,"lepen"
"16313",17.69,22.47,29.22,"41223",29.22,"hollande"
"16314",28.47,38.19,15.28,"41224",38.19,"sarkozy"
"16315",31.18,34.19,12.69,"41225",34.19,"sarkozy"
"16316",17.37,26.62,31.71,"41226",31.71,"hollande"
"16317",22.27,24.64,21.8,"41228",24.64,"sarkozy"
"16318",26.49,24.4,22.83,"41229",26.49,"lepen"
"16319",19.11,23.05,30.11,"41230",30.11,"hollande"
"16320",22.83,34.99,20.28,"41231",34.99,"sarkozy"
"16321",23.37,25.54,25.54,"41232",25.54,"hollande"
"16322",27.91,30.56,16.45,"41233",30.56,"sarkozy"
"16323",12.17,48.15,17.46,"41234",48.15,"sarkozy"
"16324",22.27,31.06,19.43,"41235",31.06,"sarkozy"
"16325",15.94,34.78,26.09,"41236",34.78,"sarkozy"
"16326",21.65,23.77,28.35,"41237",28.35,"hollande"
"16327",23.6,28.67,21.79,"41238",28.67,"sarkozy"
"16328",19.55,26.44,29.7,"41239",29.7,"hollande"
"16329",33.33,28.21,12.82,"41240",33.33,"lepen"
"16330",25.79,29.71,20.78,"41241",29.71,"sarkozy"
"16331",22.06,26.25,25.64,"41242",26.25,"sarkozy"
"16332",24.05,30.38,20.46,"41243",30.38,"sarkozy"
"16333",27.85,27.85,15.19,"41244",27.85,"sarkozy"
"16334",23.4,30.64,23.4,"41245",30.64,"sarkozy"
"16335",16.4,30.28,28.71,"41246",30.28,"sarkozy"
"16336",26.2,33.41,17.85,"41247",33.41,"sarkozy"
"16337",22.19,35.07,21.64,"41248",35.07,"sarkozy"
"16338",17.84,34.47,22.57,"41249",34.47,"sarkozy"
