CODGEO,P12_POP
79274,340
79276,1118
79277,1006
79278,216
79279,875
79280,538
79281,1142
79282,111
79283,1362
79284,806
79285,1608
79286,461
79289,1380
79290,963
79292,1919
79293,1023
79294,180
79295,703
79297,337
79298,1851
79299,2508
79300,1418
79301,667
79302,1417
79303,348
79304,771
79306,199
79307,1607
79308,601
79309,382
79310,533
79311,1816
79312,119
79313,598
79314,322
79316,482
79318,269
79319,878
79320,639
79321,769
79322,2081
79325,319
79326,1433
79327,1290
79328,92
79329,9462
79330,309
79331,138
79332,135
79333,56
79334,900
79335,787
79336,267
79337,870
79338,200
79339,1729
79340,337
79341,123
79342,581
79343,211
79345,915
79346,128
79347,1091
79348,199
79349,159
79350,133
79351,1734
79352,164
79354,378
79355,3262
79357,248
80001,24237
80002,275
80003,608
80004,523
80005,107
80006,195
80008,868
80009,921
80010,2853
80011,3095
80013,2363
80014,60
80015,75
80016,9899
80017,416
80018,260
80019,806
80020,747
80021,132727
80022,228
80023,263
80024,539
80025,326
80026,29
80027,19
80028,162
80029,877
80030,196
80031,772
80032,130
80033,284
80034,605
80035,85
80036,450
80037,142
80038,128
80039,1629
80040,192
80041,136
80042,125
80043,303
80044,377
80045,168
80046,52
80047,511
80048,68
80049,170
80050,465
80051,278
80052,203
80053,84
80054,249
80055,174
80056,133
80057,83
80058,355
80059,77
80060,100
80061,208
80062,1417
80063,1030
80064,182
80065,98
80066,259
80067,192
80068,230
80069,193
80070,1357
80071,2121
80073,163
80074,108
80076,476
80077,348
80078,510
80079,354
80080,163
80081,91
80082,773
80083,160
80084,235
80085,32
80086,1106
80087,235
80088,330
80089,262
80090,152
80092,583
80093,1136
80094,445
80095,214
80096,1033
80097,129
80098,94
80099,207
80100,660
80101,844
80102,358
80103,72
80104,127
80105,175
80106,188
80107,553
80108,85
80109,384
80110,475
80112,241
80113,339
80114,302
80115,341
80116,302
80117,151
80118,117
80119,436
80120,566
80121,131
80122,543
80123,388
80124,719
80125,82
80126,988
80127,815
80128,155
80129,548
80130,401
80131,3100
80132,218
80133,241
80134,62
80135,251
80136,1208
80137,459
80138,123
80139,57
80140,104
80141,341
80142,181
80143,100
80144,547
80145,142
80146,184
80147,341
80148,396
80149,514
80150,242
80151,313
80152,155
80153,142
80154,217
80155,317
80156,345
80157,93
80158,42
80159,273
80160,1233
80161,221
80162,744
80163,745
80164,4444
80165,174
80166,628
80167,314
80168,1077
80169,84
80170,105
80171,610
80172,529
80173,465
80174,97
80175,107
80176,277
80177,742
80179,210
80180,103
80181,122
80182,2635
80183,260
80184,496
80185,280
80186,1959
80187,650
80188,584
80189,72
80190,1288
80191,202
80192,185
80193,122
80194,129
80195,158
80196,273
80197,41
80198,383
80199,541
80200,226
80201,50
80202,302
80203,85
80204,795
80205,922
80206,122
80207,361
80208,198
80209,441
80210,147
80211,1719
80212,6290
80213,540
80214,332
80215,237
80216,146
80217,87
80218,125
80219,48
80220,96
80221,305
80222,1521
80223,126
80224,121
80225,188
80226,315
80227,438
80228,2138
80229,328
80230,308
80231,138
80232,226
80233,142
80234,815
80235,1311
80236,533
80237,480
80238,440
80239,48
80240,1334
80241,1158
80242,433
80243,46
80244,203
80245,280
80246,341
80247,671
80248,423
80249,298
80250,344
80251,332
80252,243
80253,6643
80256,1270
80258,98
80259,101
80260,864
80261,1222
80262,411
80263,56
80264,88
80265,579
80266,293
80267,215
80268,580
80269,126
80270,5
80271,1232
80272,120
80273,381
80274,1876
80275,308
80276,306
80278,176
80279,813
80280,126
80281,196
80282,491
80283,156
80284,790
80285,243
80287,248
80288,341
80290,393
80291,282
80292,137
80293,396
80294,174
80295,375
80296,1263
80297,44
80298,529
80299,213
80300,134
80301,245
80302,151
80303,462
80304,111
80305,465
80306,146
80307,143
80308,2496
80310,673
80311,151
80312,286
80313,296
80314,178
80315,461
80316,2041
80317,238
80318,3221
80319,311
80320,131
80321,148
80322,158
80324,148
80325,51
80326,119
80327,158
80328,536
80329,174
80330,252
80331,304
80332,420
80333,1234
80334,104
80335,284
80336,68
80337,230
80338,1882
80339,171
80340,188
80341,368
80342,471
80343,190
80344,200
80345,519
80346,167
80347,155
80348,153
80349,147
80350,530
80351,256
80352,150
80353,122
80354,188
80355,105
80356,100
80357,248
80358,120
80359,297
80360,2254
80361,72
80362,293
80364,763
80365,151
80366,494
80367,189
80368,4661
80369,232
80371,115
80372,136
80373,2730
80374,253
80375,373
80376,562
80377,399
80378,69
80379,619
80380,212
80381,42
80383,95
80384,197
80385,343
80386,175
80387,290
80388,236
80389,21
80390,378
80391,73
80392,605
80393,335
80395,269
80396,314
80397,100
80399,246
80400,396
80401,140
80402,117
80403,159
80404,145
80405,429
80406,1388
80407,144
80408,363
80409,178
80410,4829
80411,515
80412,564
80413,102
80414,121
80415,1027
80416,705
80417,1590
80418,73
80419,426
80420,178
80421,272
80422,584
80423,418
80424,521
80425,115
80426,390
80427,350
80428,125
80429,192
80430,201
80431,603
80432,183
80433,48
80434,165
80435,57
80436,530
80437,120
80438,537
80439,164
80440,141
80442,1100
80443,1670
80444,656
80445,257
80446,808
80447,77
80449,91
80450,101
80451,108
80452,452
80453,153
80455,70
80456,503
80458,438
80459,97
80460,64
80461,236
80462,345
80463,674
80464,962
80465,197
80466,125
80467,171
80468,165
80469,185
80470,174
80472,151
80473,284
80474,391
80475,222
80476,343
80477,231
80478,141
80479,341
80480,114
80481,389
80482,146
80484,408
80485,842
80486,640
80487,84
80488,1676
80489,5751
80490,280
80491,73
80493,273
80494,206
80495,577
80496,177
80497,128
80498,609
80499,256
80500,521
80501,270
80502,120
80503,189
80504,75
80505,173
80507,1084
80508,65
80509,469
80511,108
80512,878
80513,170
80514,111
80515,144
80516,220
80517,154
80518,424
80519,517
80520,164
80521,198
80522,108
80523,1312
80524,568
80525,165
80526,163
80527,306
80528,6
80529,200
80530,583
80531,110
80532,198
80533,2880
80535,186
80536,300
80537,87
80538,146
80540,246
80541,177
80542,567
80543,126
80544,194
80545,536
80546,551
80547,227
80548,372
80549,685
80550,143
80551,135
80552,1228
80553,332
80554,810
80555,673
80556,528
80557,564
80558,227
80559,164
80560,236
80561,6174
80562,219
80563,91
80565,94
80566,329
80568,312
80569,281
80570,4037
80571,510
80572,363
80573,418
80574,86
80575,96
80576,308
80577,166
80578,703
80579,839
80580,239
80582,996
80583,258
80584,1108
80585,2411
80586,157
80587,91
80588,359
80589,94
80590,321
80591,159
80592,577
80593,269
80594,128
80595,276
80596,219
80597,836
80598,1264
80599,258
80600,767
80601,399
80602,124
80603,288
80604,67
80605,222
80606,1182
80607,236
80608,237
80609,379
80611,829
80613,631
80614,312
80615,443
80616,189
80617,225
80618,1118
80619,722
80620,7737
80621,387
80622,1363
80623,357
80624,257
80625,606
80626,286
80627,896
80628,706
80629,106
80630,2391
80631,113
80632,2387
80633,618
80634,781
80635,1430
80637,283
80638,117
80639,1245
80640,255
80642,294
80643,473
80644,662
80645,532
80646,79
80647,261
80648,117
80649,1398
80650,657
80651,284
80652,769
80654,584
80655,442
80656,1105
80657,321
80658,163
80659,288
80661,836
80662,255
80663,376
80664,196
80665,133
80666,37
80667,119
80668,183
80669,352
80670,547
80671,243
80672,603
80673,193
80674,3428
80675,139
80676,165
80677,1740
80678,772
80679,579
80680,2985
80681,277
80682,194
80683,111
80684,122
80685,6158
80686,720
80687,139
80688,3121
80690,559
80691,398
80692,1018
80693,314
80694,343
80695,483
80696,1174
80697,29
80698,227
80699,112
80700,936
80701,463
80702,962
80703,210
80704,370
80705,90
80706,1871
80707,87
80708,196
80709,256
80710,404
80711,2024
80713,309
80714,1322
80716,1252
80717,971
80718,1453
80719,60
80721,2703
80722,515
80723,234
80724,2546
80725,4033
80726,261
80728,61
80729,182
80730,810
80732,678
80733,285
80734,203
80735,167
80736,239
80737,170
80738,151
80740,289
80741,174
80742,74
80743,175
80744,58
80746,1078
80747,143
80748,208
80749,285
80750,176
80751,469
80752,509
80753,129
80754,320
80755,126
80756,59
80757,139
80758,172
80759,348
80760,398
80761,268
80762,377
80763,385
80764,290
80765,872
80766,507
80767,235
80769,234
80770,594
80771,41
80773,96
80774,278
80775,646
80776,208
80777,140
80778,120
80779,839
80780,401
80781,271
80782,424
80783,73
80784,304
80785,547
80786,146
80787,103
80788,183
80789,143
80790,159
80791,732
80792,257
80793,2430
80794,61
80795,500
80796,209
80797,136
80798,1426
80799,4210
80800,128
80801,321
80802,649
80803,252
80804,189
80805,157
80806,433
80807,274
80808,443
80809,449
80810,117
80811,618
80812,157
80813,88
80814,454
80815,844
80819,93
80820,824
80821,227
80822,127
80823,139
80824,257
80825,124
80826,837
80827,1388
80828,43
80829,93
80830,215
80832,310
80833,142
80834,532
80835,270
80836,238
81001,229
81002,2626
81003,951
81004,49231
81005,539
81006,211
81007,103
81008,285
81009,69
81010,451
81011,954
81012,120
81013,383
81014,521
81015,70
81016,179
81017,148
81018,2507
81019,152
81020,276
81021,6167
81022,199
81023,205
81024,321
81025,206
81026,434
81027,166
81028,105
81029,184
81030,112
81031,834
81032,1154
81033,3061
81034,403
81035,181
81036,1176
81037,1363
81038,2223
81039,2008
81040,403
81041,108
81042,1935
81043,745
81044,259
81045,364
81046,1492
81047,230
81048,2349
81049,370
81050,280
81051,1072
81052,2007
81053,343
81054,852
81055,284
81056,123
81058,195
81059,671
81060,9774
81061,192
81062,754
81063,1545
81064,1005
81065,41529
81066,307
81067,477
81068,161
81069,964
81070,2408
81071,82
81072,125
81073,170
81074,1549
81075,480
81076,693
81077,421
81078,1013
81079,723
81080,80
81081,1303
81082,128
81083,251
81084,645
81085,50
81086,172
81087,342
81088,505
81089,144
81090,228
81091,138
81092,898
81093,674
81094,95
81095,92
81096,395
81097,1314
81098,646
81099,13820
81100,383
81101,1242
81102,279
81103,121
81104,1422
81105,11890
81106,528
81108,145
81109,463
81110,103
81111,81
81112,987
81113,378
81114,454
81115,1443
81116,1891
81117,728
81118,138
81119,472
81120,6365
81121,289
81122,70
81123,94
81124,2552
81125,299
81126,166
81127,120
81128,1722
81129,233
81130,1795
81131,1952
81132,842
81133,443
81134,67
81135,108
81136,170
81137,78
81138,436
81139,1798
81140,10242
81141,156
81142,794
81143,638
81144,4424
81145,4379
81146,223
81147,1086
81148,89
81149,402
81150,404
81151,131
81152,253
81153,48
81154,76
81155,274
81156,2988
81157,283
81158,289
81159,340
81160,424
81161,106
81162,179
81163,10093
81164,400
81165,236
81166,86
81167,99
81168,1064
81169,91
81170,1424
81171,1375
81172,50
81173,251
81174,614
81175,344
81176,106
81177,437
81178,398
81179,293
81180,268
81181,183
81182,2084
81183,185
81184,27
81185,209
81186,277
81187,175
81188,312
81189,118
81190,408
81191,246
81192,830
81193,330
81195,691
81196,836
81197,213
81198,319
81199,197
81200,440
81201,805
81202,951
81203,530
81204,2201
81205,171
81206,574
81207,87
81208,498
81209,2882
81210,235
81211,438
81212,144
81213,81
81214,90
81215,635
81216,218
81217,474
81218,2949
81219,3239
81220,5187
81221,249
81222,3305
81223,52
81224,117
81225,948
81226,297
81227,2309
81228,404
81229,130
81230,764
81231,362
81232,611
81233,234
81234,73
81235,789
81236,230
81237,180
81238,1656
81239,934
81240,99
81241,260
81242,267
81243,120
81244,2164
81245,135
81246,122
81247,211
81248,811
81249,844
81250,275
81251,881
81252,134
81253,482
81254,376
81255,436
81256,81
81257,6715
81258,418
81259,215
81260,451
81261,947
81262,221
81263,420
81264,84
81265,65
81266,1090
81267,628
81268,81
81269,551
81270,138
81271,8327
81272,232
81273,3329
81274,802
81275,185
81276,1123
81277,540
81278,183
81279,247
81280,230
81281,2004
81282,36
81283,1084
81284,1509
81285,471
81286,612
81287,245
81288,2675
81289,2395
81290,189
81291,411
81292,523
81293,287
81294,935
81295,443
81296,251
81297,1074
81298,491
81299,393
81300,125
81301,126
81302,43
81303,408
81304,192
81305,804
81306,816
81307,827
81308,1319
81309,350
81310,103
81311,749
81312,954
81313,232
81314,571
81315,1473
81316,180
81317,1218
81318,144
81319,472
81320,167
81321,80
81322,216
81323,354
81324,220
81325,1885
81326,373
82001,612
82002,3166
82003,218
82004,147
82005,1052
82006,63
82007,130
82008,949
82009,36
82010,264
82011,904
82012,508
82013,3797
82014,316
82015,141
82016,207
82017,1449
82018,1090
82019,686
82020,603
82021,221
82022,393
82023,824
82024,256
82025,3616
82026,616
82027,1224
82028,703
82029,240
82030,407
82031,1140
82032,556
82033,13295
82034,115
82035,327
82036,135
82037,6701
82038,1523
82039,522
82040,269
82041,239
82042,1215
82043,284
82044,1659
82045,315
82046,103
82047,54
82048,1503
82049,1013
82050,1216
82051,830
82052,1059
82053,284
82054,407
82055,241
82056,174
82057,569
82058,96
82059,294
82060,230
82061,159
82062,1465
82063,653
82064,109
82065,431
82066,644
82067,108
82068,200
82069,203
82070,72
82071,42
82072,959
82073,915
82074,151
82075,3812
82076,1551
82077,380
82078,132
82079,3739
82080,1125
82081,181
82082,191
82083,127
82084,186
82085,1130
82086,235
82087,2870
82088,688
82089,1120
82090,1020
82091,119
82092,226
82093,649
82094,1488
82095,204
82096,3052
82097,1526
82098,1098
82099,509
82100,127
82101,1089
82102,279
82103,113
82104,171
82105,1259
82106,147
82107,61
82108,1298
82109,216
82110,1014
82111,344
82112,12470
82113,1232
82114,611
82115,1881
82116,215
82117,1383
82118,115
82119,664
82120,304
82121,56887
82122,158
82123,1234
82124,3597
82125,5954
82126,1321
82127,776
82128,105
82129,112
82130,177
82131,1494
82132,1082
82133,106
82134,5343
82135,1229
82136,1589
82137,568
82138,123
82139,126
82140,406
82141,609
82142,1414
82143,94
82144,694
82145,357
82146,66
82147,342
82148,670
82149,1882
82150,915
82151,421
82152,410
82153,199
82154,218
82155,1891
82156,152
82157,126
82158,164
82159,509
82160,272
82161,3676
82162,238
82163,63
82164,135
82165,502
82166,237
82167,1762
82168,333
82169,2168
82170,607
82171,1419
82172,295
82173,920
82174,279
82175,231
82176,736
82177,168
82178,771
82179,2154
82180,480
82181,209
82182,384
82183,249
82184,814
82185,234
82186,5155
82187,670
82188,621
82189,744
82190,4394
82191,323
82192,496
82193,136
82194,1218
82195,690
83001,2788
83002,269
83003,931
83004,6971
83005,310
83006,216
83007,2113
83008,2565
83009,7622
83010,180
83011,1529
83012,3080
83013,200
83014,202
83015,324
83016,9204
83017,2421
83018,3025
83019,7698
83020,26
83021,2543
83022,24
83023,16454
83025,1222
83026,1949
83027,5448
83028,1829
83029,3346
83030,1788
83031,4187
83032,3386
83033,3385
83034,9899
83035,4083
83036,7062
83037,1353
83038,452
83039,136
83040,78
83041,613
83042,11186
83043,1854
83044,334
83045,875
83046,2313
83047,16592
83048,3509
83049,10452
83050,37476
83051,1087
83052,338
83053,2120
83054,8682
83055,5460
83056,2576
83057,3229
83058,4366
83059,2632
83060,483
83061,52532
83062,25736
83063,1810
83064,5486
83065,2818
83066,1551
83067,4244
83068,4041
83069,55402
83070,5165
83071,9116
83072,9047
83073,9874
83074,198
83075,644
83076,848
83077,2051
83078,302
83079,1198
83080,866
83081,6019
83082,1446
83083,1269
83084,592
83085,3000
83086,9327
83087,4153
83088,2533
83089,627
83090,13267
83091,5867
83092,3582
83093,1859
83094,2829
83095,781
83096,1173
83097,4543
83098,11336
83099,6915
83100,3951
83101,2126
83102,2280
83103,3616
83104,4345
83105,33
83106,4059
83107,12155
83108,2513
83109,271
83110,1568
83111,1882
83112,11755
83113,2222
83114,242
83115,13736
83116,14734
83117,1733
83118,34115
83119,4452
83120,5013
83121,3764
83122,244
83123,16062
83124,2489
83125,2266
83126,63902
83127,2745
83128,708
83129,34057
83130,11624
83131,5375
83132,2454
83133,1460
83134,1786
83135,1298
83136,2373
83137,164899
83138,2823
83139,593
83140,4963
83141,5562
83142,171
83143,4198
83144,21155
83145,1137
83146,1652
83147,10
83148,10908
83149,1349
83150,4199
83151,966
83152,714
83153,5751
83154,689
84001,2684
84002,1157
84003,11979
84004,5244
84005,189
84006,74
84007,89380
84008,669
84009,1328
84010,701
84011,337
84012,2388
84013,245
84014,1093
84015,306
84016,5111
84017,3147
84018,476
84019,14131
84020,1395
84021,81
84022,259
84023,118
84024,867
84025,1734
84026,4134
84027,2738
84028,1013
84029,4659
84030,3171
84031,28520
84032,502
84033,119
84034,4663
84035,25289
84036,3279
84037,2179
84038,4080
84039,5453
84040,409
84041,465
84042,1809
84043,8038
84044,1116
84045,428
84046,411
84047,2843
84048,50
84049,532
84050,2001
84051,1147
84052,1154
84053,1733
84054,18902
84055,1395
84056,4702
84057,325
84058,404
84059,117
84060,35
84061,311
84062,1633
84063,402
84064,3966
84065,3789
84066,243
84067,2487
84068,1088
84069,2684
84070,1607
84071,1867
84072,5804
84073,1019
84074,1987
84075,392
84076,1203
84077,449
84078,3727
84079,350
84080,11436
84081,7955
84082,1899
84083,2334
84084,1330
84085,410
84086,1339
84087,28948
84088,10429
84089,19141
84090,615
84091,5113
84092,17002
84093,681
84094,640
84095,778
84096,814
84097,671
84098,646
84099,4129
84100,52
84101,441
84102,1318
84103,753
84104,1223
84105,1017
84106,2369
84107,1357
84108,2147
84109,167
84110,38
84111,349
84112,741
84113,822
84114,201
84115,512
84116,857
84117,335
84118,2726
84119,4845
84120,126
84121,176
84122,5841
84123,1352
84124,911
84125,86
84126,849
84127,2448
84128,42
84129,18473
84130,122
84131,1968
84132,8416
84133,4115
84134,694
84135,1429
84136,1085
84137,6123
84138,9545
84139,653
84140,494
84141,10640
84142,2927
84143,1158
84144,617
84145,794
84146,515
84147,3246
84148,1297
84149,1558
84150,1911
84151,207
85001,2214
85002,1821
85003,8494
85004,2574
85005,1055
85006,1695
85008,3340
85009,642
85010,1271
85011,1777
85012,2174
85013,1234
85014,1171
85015,1273
85016,2097
85017,2248
85018,3930
85019,3858
85020,3853
85021,1729
85022,1162
85023,426
85024,1800
85025,2200
85026,1304
85027,3086
85028,500
85029,2177
85030,800
85031,3070
85033,763
85034,3206
85035,4256
85036,605
85037,662
85038,2666
85039,3794
85040,1105
85041,309
85042,1930
85043,1291
85044,440
85045,990
85046,3501
85047,19107
85048,1509
85049,1754
85050,1777
85051,8306
85052,1858
85053,249
85054,903
85055,928
85056,366
85058,692
85059,2662
85060,13387
85061,1509
85062,943
85063,709
85064,2373
85065,3438
85066,806
85067,981
85069,2585
85070,3123
85071,3152
85072,939
85073,984
85074,209
85076,3346
85077,469
85078,774
85080,934
85081,4102
